page_number,sentence_chunk,chunk_char_count,chunk_word_count,chunk_token_count,embedding
-40,KAYNAKLAR   Bu ders sunumu hazırlanırken aşağıdaki kaynak kullanılmıştır: Kuantum Mekaniği ve Atom Fiziği Ders Notları Z. Zekeriya AYDIN Ankara Üniversitesi,156,22,39.0,"[ 6.00033924e-02 -6.56268075e-02 -2.30922718e-02 -2.85162386e-02
 -5.68697695e-03  1.24046663e-02  5.62206209e-02  1.47764301e-02
  5.12504056e-02  1.95692349e-02 -5.43735269e-03  4.11021113e-02
  6.88620703e-03  2.47890223e-02  2.39201710e-02 -2.12198850e-02
  2.94454768e-02 -2.76980828e-02  1.62530839e-02  1.11827375e-02
 -1.41395656e-02  1.94457080e-02 -3.88185419e-02 -1.30072162e-02
 -1.25074331e-02 -1.33342752e-02  1.41794244e-02 -1.48488423e-02
  3.87784205e-02 -3.51907462e-02  2.65969168e-02  2.22764257e-03
 -2.76032183e-02 -2.30611209e-02  2.18336345e-06 -5.58737703e-02
 -1.12060728e-02  2.44674068e-02  2.42128093e-02 -3.99616510e-02
  1.39885277e-01 -1.64389890e-02 -5.23738861e-02 -4.13657539e-02
  1.58210900e-02  5.83051927e-02 -5.33854868e-03  1.22693116e-02
 -5.33867069e-02 -1.98090766e-02  2.60260003e-03 -1.68511216e-02
  5.89162577e-03 -3.97355948e-03 -9.24651604e-03 -9.66130663e-03
  1.79315428e-03 -5.54059334e-02 -2.54399404e-02  3.23992297e-02
  1.68606360e-02  5.04409075e-02 -4.53243777e-02 -2.79063564e-02
 -1.20247053e-02  4.15098034e-02 -6.24500886e-02 -6.21145181e-02
  3.39459553e-02  3.99655588e-02  8.82990882e-02 -2.91706435e-02
  3.16526294e-02  3.53783295e-02  3.09839658e-03  3.86817493e-02
 -5.07182665e-02 -7.11937016e-03  4.11891798e-03 -1.47130713e-02
  5.93622774e-02  4.17527184e-02 -5.50789945e-02  4.18226160e-02
  5.26201762e-02  8.62865970e-02 -2.10337900e-02 -1.23441964e-02
  5.36700115e-02  1.63163207e-02  1.10872975e-02 -5.33327414e-03
  2.47498322e-02  3.55904140e-02  5.27313538e-02  8.45536683e-03
  5.18106259e-02 -6.35112002e-02  6.63121641e-02 -6.42836541e-02
 -9.96758603e-03  2.67050266e-02  6.29215389e-02  3.52738649e-02
 -6.90814629e-02 -1.33068720e-02  6.05171546e-02 -2.94867083e-02
 -1.76115856e-02 -9.70452931e-03 -5.15852459e-02 -2.95419376e-02
 -4.27753255e-02 -3.40000801e-02  1.79878958e-02  5.84361097e-03
 -2.25443691e-02 -5.69680668e-02  3.18580233e-02  4.13799398e-02
 -1.28608020e-02  4.92853113e-03 -2.42776182e-02  1.50875300e-02
  1.00382622e-02  5.37594594e-02 -2.14362480e-02 -1.46038448e-02
  1.86122418e-03 -3.71946231e-03  4.77736518e-02 -7.04564899e-03
 -2.52965428e-02 -7.10340403e-03 -1.52437165e-02 -4.43063788e-02
 -2.72363448e-03  3.93561134e-03  3.71961445e-02 -1.47306882e-02
  2.25294288e-02 -4.00138572e-02  3.07552703e-02  3.17149237e-02
  1.61168706e-02  3.62920053e-02  1.64830349e-02 -5.17617119e-03
  1.30673999e-03 -1.93051826e-02 -1.75947370e-03 -2.15533692e-02
 -1.77972522e-02 -1.99176203e-02  2.29341872e-02  5.73779270e-02
  8.17924887e-02 -7.47341439e-02  1.73293278e-02  2.77586672e-02
 -2.78798956e-02 -3.59746143e-02 -2.16681398e-02 -8.32656771e-02
  2.35177577e-02 -1.28355185e-02 -4.66846302e-03  2.19646525e-02
 -7.60811940e-02  4.10287157e-02 -5.02204038e-02  1.32626360e-02
 -3.38248201e-02  6.28608167e-02 -3.86003256e-02 -2.52431836e-02
 -2.01096628e-02  5.75254969e-02 -1.13149390e-01 -1.30157778e-02
  3.90033573e-02 -1.66013464e-02  5.63801639e-02  7.63878450e-02
 -1.53817432e-02  5.09423576e-03 -2.81774960e-02  3.56980339e-02
  2.25564968e-02 -4.70630191e-02 -3.70548037e-03  4.17121872e-02
  3.82755771e-02 -1.66944601e-02  2.00811941e-02 -2.69900672e-02
 -2.08443794e-02  1.61134973e-02  4.58250158e-02 -1.58122014e-02
 -4.60203961e-02  1.21167134e-02  1.22715138e-01  5.91852888e-03
 -1.28315398e-02 -2.55045434e-03  6.48158789e-02 -1.34883933e-02
 -3.31673026e-02 -3.18519697e-02  6.09176327e-03 -2.87012607e-02
  2.86378060e-02 -1.94336681e-05 -2.48907949e-04 -4.44692113e-02
  3.02178436e-03  5.23271086e-03 -4.42544557e-02  1.11063905e-01
  2.90477183e-02  2.60223411e-02  3.56008932e-02 -1.65000260e-02
  2.07449049e-02 -6.52942806e-03 -5.51229678e-02 -2.85941223e-03
 -8.32004622e-02 -4.82124556e-03  3.25439647e-02  2.95853466e-02
  3.71690257e-03 -2.65509598e-02 -9.05671436e-03 -3.25435996e-02
 -2.65395851e-03  1.67951733e-02  9.50657018e-03 -5.16138040e-03
  1.27364546e-02 -1.22547764e-02 -6.92815566e-03 -2.99895834e-03
  6.60622865e-02  8.14137608e-02 -1.44118536e-02  3.91906314e-02
 -8.72152671e-03 -2.21679490e-02  5.90640195e-02  1.41426353e-02
 -1.06238974e-02 -1.51629150e-02  3.72063927e-02  1.52261853e-02
 -1.15297418e-02  2.67046336e-02  9.48115892e-04  1.41099989e-02
  2.06962097e-02 -1.85195506e-02 -3.18803973e-02 -2.03465242e-02
 -1.57202203e-02 -3.23952623e-02  5.69300912e-02  2.26792810e-03
 -3.06323618e-02 -5.40353823e-03 -1.83558054e-02  2.78751887e-02
 -1.67325307e-02 -4.83677164e-03 -3.56766135e-02  5.33418134e-02
  4.34287153e-02  1.83541216e-02 -4.29026708e-02  4.63266186e-02
  1.83198918e-02  1.70845427e-02 -3.65758985e-02 -3.36685516e-02
 -1.56127186e-02  1.83007456e-02  6.14526309e-02 -6.98939115e-02
 -2.40694638e-03  5.58835343e-02  2.46289335e-02 -2.26271302e-02
 -1.67680923e-02 -3.64320353e-02 -1.57234597e-03  2.11269129e-02
  1.23794693e-02  7.06851110e-02  1.18136769e-02  2.56211683e-02
  2.90854685e-02 -3.07212044e-02 -2.28381213e-02 -1.09390626e-02
  3.24027166e-02  6.43407330e-02  1.89186968e-02  1.72912013e-02
  1.41477697e-02 -2.26646196e-02 -7.87708163e-02 -1.42747408e-03
  4.27130200e-02  5.79597317e-02 -4.48427200e-02 -4.72961785e-03
 -2.91876774e-02 -3.03698219e-02  2.69180536e-03  1.89627018e-02
  7.03016445e-02  3.99184488e-02 -1.87516101e-02 -2.18994711e-02
 -1.98632181e-02 -5.45812547e-02 -2.32195146e-02  1.57980807e-02
 -2.63548885e-02 -6.31513968e-02  1.92037597e-02  2.66259219e-02
  2.14294791e-02  1.16867840e-03 -3.95530462e-02 -4.22187448e-02
  2.04323158e-02  4.70366282e-03  2.17535999e-02 -3.40558738e-02
 -7.16891959e-02 -2.13708021e-02 -1.90028790e-02  2.49526892e-02
  4.53218818e-02  4.54813940e-03 -3.24139372e-03  5.29297162e-03
 -1.66070256e-02  7.98337068e-03  2.76705157e-02 -2.73986328e-02
 -3.39231007e-02  7.96293374e-03 -6.37792237e-03  5.14630899e-02
  2.70699821e-02 -1.02501020e-01  1.46084297e-02  5.88857569e-02
  5.64879104e-02  6.65634200e-02 -7.85677135e-02 -1.64908953e-02
  1.96490204e-04 -2.82584131e-02  2.67578033e-03  3.42297778e-02
 -6.51223445e-03 -7.69104809e-02  9.05898772e-03 -1.58222280e-02
 -2.84439828e-02  5.13519999e-03 -4.80259880e-02  7.22068027e-02
  1.25755481e-02  1.56091899e-02 -3.30988206e-02 -9.82668158e-03
  4.75295149e-02  6.55001253e-02  8.99449214e-02 -2.01258268e-02
  2.16395557e-02 -2.48922687e-02 -2.80305464e-03  2.33795904e-02
  4.38596793e-02 -5.89498226e-03  5.96482353e-03 -7.45503083e-02
 -5.09593002e-02 -3.01300678e-02  3.82530317e-03  2.29834411e-02
  9.37467907e-03  2.91771386e-02  1.32603105e-02  1.05129331e-02
  4.06448543e-02 -5.28404526e-02 -7.19450414e-02 -2.11275015e-02
  1.84260979e-02 -3.72269191e-02 -9.81737021e-03  3.36691625e-02
 -5.53290881e-02 -1.31283607e-02 -1.14165805e-02  6.09647995e-03
  7.20302062e-03  3.77192418e-03 -6.81306794e-02  6.21380582e-02
 -1.96303315e-02 -2.05161683e-02  2.30970122e-02 -1.54911289e-02
 -2.25726087e-02  1.95473004e-02 -2.07754690e-02 -7.07369950e-03
 -2.42866948e-02 -2.23430637e-02  6.72362512e-03  1.12954304e-02
 -2.58930810e-02 -2.24833400e-03  6.19113334e-02 -3.23425122e-02
 -1.78060811e-02  6.09300099e-03 -7.73386657e-02  1.00975009e-02
 -5.51476702e-02 -1.54853836e-02 -3.65603529e-02 -7.34994141e-03
 -1.18411463e-02  7.85913202e-04  5.94097599e-02 -5.01026325e-02
  2.06204038e-02 -3.68253067e-02  2.06441036e-03  5.47891967e-02
 -1.68239623e-02 -8.47832859e-03  3.72712538e-02  1.75261777e-02
 -2.99923252e-02 -1.71304271e-02  2.28828155e-02 -3.99391092e-02
 -1.28413178e-02 -4.64664362e-02 -9.10326373e-03  5.46358936e-02
  1.82855669e-02  1.95466951e-02 -7.33683235e-04  3.06461863e-02
 -2.58097742e-02  3.30887623e-02 -6.54029474e-02  7.33653083e-02
 -1.79742388e-02 -6.27451688e-02 -4.59818617e-02  2.40989532e-02
 -5.30746169e-02  1.48021551e-02  1.00310100e-02 -1.40823945e-02
 -3.55072655e-02 -2.60095671e-02 -4.85664085e-02  7.76508544e-03
  6.66197911e-02  1.10351192e-02 -1.77317988e-02  6.75300956e-02
  2.18937523e-03 -1.69049855e-02  8.77349004e-02 -2.35647056e-03
  2.77533382e-02 -3.48823108e-02  5.18340878e-02 -3.22320201e-02
 -2.14239284e-02 -6.09381571e-02  1.97803825e-02 -1.96316820e-02
 -2.40145959e-02  6.61289915e-02  3.38881835e-02  5.70967644e-02
  1.01359725e-01  2.85298545e-02 -3.49805206e-02  2.73313262e-02
 -1.09891072e-02  4.88829687e-02 -3.05448156e-02 -7.92561006e-03
 -2.28380272e-03  4.89597488e-03  4.08879481e-02  3.98135632e-02
  1.07044436e-03  6.88436907e-04 -4.33607399e-02  2.24805009e-02
 -2.87054460e-02 -1.65494010e-02 -2.99629495e-02 -5.28506003e-02
  6.76973583e-03 -3.30600403e-02  1.87708754e-02 -1.38229802e-02
 -3.81921232e-02  4.18133810e-02 -1.97220054e-02  3.37223522e-02
 -1.49131510e-02 -4.78689279e-03 -4.66859806e-03 -6.97008744e-02
 -2.90787201e-02  2.10385267e-02  9.01700463e-03  5.97989857e-02
 -5.10129854e-02  1.77182872e-02 -1.85988639e-02 -3.56791378e-03
  2.73833424e-02 -4.65014875e-02 -4.24234718e-02  4.49313708e-02
  2.38426328e-02 -3.19203585e-02  8.50975141e-03 -3.49975168e-03
  5.20045534e-02 -1.01457043e-02 -7.16986228e-03  3.50311771e-02
 -3.90851945e-02 -1.24939540e-02 -9.35828965e-03 -6.22860441e-33
 -2.46412940e-02  6.84516430e-02 -1.07956026e-02 -8.09493754e-03
 -7.57532567e-02 -8.94853398e-02 -6.75126761e-02 -8.97906441e-03
 -3.31727453e-02  1.29873352e-02 -1.49637451e-02 -7.39354873e-03
  2.51533687e-02 -2.58979518e-02  4.42740843e-02 -1.25955483e-02
 -3.07294511e-04  3.82006541e-02 -3.67718861e-02 -1.47131104e-02
  1.37239629e-02  1.98349245e-02  6.81690127e-02  2.81174704e-02
  3.35419029e-02 -4.60911766e-02  1.38348257e-02 -5.00534102e-02
  8.21666606e-03  3.37346867e-02  2.06274483e-02  3.13230557e-03
  3.94865088e-02 -5.29985204e-02  1.75399650e-02  2.36478150e-02
 -6.01600744e-02 -3.72683592e-02 -9.50974505e-03  6.77709207e-02
  3.47687211e-03 -1.24320192e-02 -2.68083159e-02 -2.41057798e-02
 -1.28392819e-02  6.28663693e-03 -2.49959119e-02  7.85952061e-03
 -1.61810257e-02  5.56614203e-03 -4.56190817e-02 -5.02509996e-02
  9.94633138e-03  5.75893559e-02  4.84957956e-02  5.63934119e-03
  1.55932074e-02  1.31928679e-02 -3.11864708e-02  2.19769217e-03
  1.63882468e-02  4.02551256e-02  1.23549486e-02 -2.20444612e-02
 -1.40045360e-02 -6.18584938e-02 -5.44874445e-02  4.34015468e-02
  8.46887764e-04  1.16566913e-02  2.63573043e-02  1.72208510e-02
 -6.74658502e-03 -2.12292299e-02 -2.05085520e-03 -8.35910514e-02
 -4.80218045e-02 -4.15965393e-02  1.01682156e-01  1.25295650e-02
 -7.83807114e-02  2.39897706e-02  2.06989143e-02 -3.96026447e-02
  6.94997236e-03  1.29947066e-03  1.04829492e-02 -4.76081436e-03
  2.57401578e-02 -2.82026455e-02  4.84945998e-03 -4.65153605e-02
 -3.35657783e-02 -4.13734838e-02  4.70665954e-02  2.63311099e-02
 -2.38535646e-03  1.03169009e-02 -2.41162609e-02  1.81946475e-02
 -9.50844511e-02  4.80552483e-03 -2.47530155e-02  2.19943002e-02
  4.76169512e-02  3.11933495e-02 -3.71902110e-03 -2.51244456e-02
  2.86874641e-02  1.45660955e-02 -1.28047704e-03 -3.52980271e-02
  6.15333691e-02 -4.62232977e-02 -6.38439357e-02  2.90739238e-02
 -4.06633550e-03 -3.19549963e-02  1.58967022e-02 -1.99311320e-03
  9.93108284e-03 -8.45314935e-02  6.50231447e-03 -3.59253250e-02
  1.00362916e-02 -2.81218980e-02 -4.47564293e-03 -4.98344004e-02
  2.02176776e-02  3.39585841e-02  2.14482378e-02 -1.61044076e-02
  2.92112645e-07 -2.32944023e-02  9.49813332e-03 -6.92039495e-03
  1.02789067e-02  5.58593590e-03 -1.39041031e-02 -1.02047399e-01
  2.73949914e-02  2.46760044e-02  9.86255519e-03  1.93636268e-02
 -5.61309829e-02  1.49670104e-02  1.79793891e-02 -3.62151116e-02
 -1.96436085e-02 -3.67550254e-02 -4.10741866e-02 -7.03233248e-03
  2.46851146e-02 -1.63248309e-03 -3.48683074e-02 -1.91388912e-02
 -3.75542007e-02 -3.92309390e-02  4.93436353e-03  4.64156922e-03
 -1.81436762e-02  2.70774253e-02  3.35596055e-02  6.05883785e-02
  6.95808977e-02  3.73117551e-02  4.50362042e-02 -1.10364705e-02
 -1.72529593e-02  4.38824371e-02  2.41647032e-03  3.07901725e-02
  8.10866877e-02  1.37430681e-02 -6.15613796e-02  3.87185812e-02
 -5.99893145e-02  6.39750883e-02  5.42049967e-02  3.00848857e-02
  3.88970715e-03 -1.95294097e-02 -2.43132263e-02 -9.24711395e-03
 -3.44709191e-03 -8.07262026e-03 -4.30910569e-03 -5.45437308e-03
  2.76473090e-02  3.47792655e-02 -9.84540209e-03  3.94113362e-02
  1.51844956e-02  2.13889480e-02 -3.13810557e-02  1.00060673e-02
 -3.89779895e-03  1.35178771e-02  6.23395704e-02 -7.57939890e-02
  2.84139943e-34 -2.01174319e-02 -2.63920799e-02 -6.86922902e-03
 -3.12950052e-02 -6.98537240e-03 -1.93079170e-02  2.90209465e-02
 -2.91133509e-03 -1.70984806e-03 -3.05480976e-02 -1.10438000e-02]"
